,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
6182,6455,541,WinterVacation,[0-1],Nonref,[160-260],[5-inf],True
6183,6456,549,WinterVacation,[0-1],Standard,[260-360],[5-inf],True
6184,6457,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6185,6458,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6186,6459,169,Easter,[2-3],Standard,[260-360],[5-inf],True
6187,6460,427,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
6188,6462,541,WinterVacation,[0-1],Nonref,[160-260],[5-inf],True
6189,6463,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
6190,6464,510,WinterVacation,[0-1],Nonref,[160-260],[3-4],True
6191,6465,465,WinterVacation,[2-3],Nonref,[260-360],[5-inf],True
6192,6466,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
6193,6467,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
6194,6468,91,OffSeason,[8-inf],Standard,[160-260],[3-4],True
6195,6469,167,MayLongWeekend,[4-7],Nonref,[160-260],[5-inf],True
6196,6470,421,OffSeason,[0-1],Nonref,[260-360],[3-4],True
6197,6471,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6198,6472,564,WinterVacation,[4-7],Nonref,[0-160],[1-1],True
6199,6473,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
6200,6474,230,LowSeason,[2-3],Nonref,[260-360],[3-4],False
6201,6475,107,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
6202,6476,89,Easter,[4-7],Standard,[160-260],[3-4],True
6203,6477,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
6204,6478,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
6205,6479,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
6206,6481,2,WinterVacation,[2-3],Standard,[160-260],[2-2],True
6207,6482,45,WinterVacation,[0-1],Standard,[160-260],[1-1],False
6208,6483,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
6209,6484,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
6210,6485,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6211,6486,565,WinterVacation,[0-1],Nonref,[160-260],[5-inf],False
6212,6487,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
6213,6488,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6214,6489,482,WinterVacation,[4-7],Nonref,[160-260],[3-4],False
6215,6490,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6216,6242,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
6217,6491,107,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
6218,6492,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6219,6493,469,WinterVacation,[4-7],Nonref,[0-160],[2-2],True
6220,6494,437,OffSeason,[0-1],Nonref,[160-260],[5-inf],False
6221,6495,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
6222,6496,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
6223,6497,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
6224,6498,77,HighSeason,[2-3],Standard,[0-160],[2-2],True
6225,6499,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6226,6500,146,OffSeason,[0-1],Nonref,[160-260],[3-4],False
6227,6501,56,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
6228,6502,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6229,6503,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6230,6504,38,OffSeason,[8-inf],Standard,[160-260],[2-2],True
6231,6423,426,WinterVacation,[0-1],Standard,[160-260],[3-4],False
6232,6505,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6233,6506,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6234,6508,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
6235,6509,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
6236,6510,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
6237,6511,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6238,6512,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6239,6513,127,WinterVacation,[2-3],Nonref,[160-260],[3-4],False
6240,6514,135,LowSeason,[4-7],Nonref,[160-260],[3-4],True
6241,6515,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6242,6516,152,LowSeason,[2-3],Standard,[160-260],[3-4],True
6243,6517,152,LowSeason,[2-3],Standard,[160-260],[3-4],True
6244,6518,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6245,6519,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6246,6520,427,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
6247,6521,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
6248,6520,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
6249,6522,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6250,6523,387,WinterVacation,[0-1],Nonref,[160-260],[2-2],False
6251,6524,65,MayLongWeekend,[4-7],Nonref,[160-260],[2-2],True
6252,6525,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
6253,6526,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
6254,6528,121,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
6255,6529,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
6256,951,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6257,1,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
6258,6530,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6259,6531,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6260,6479,107,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
6261,2930,113,WinterVacation,[0-1],Nonref,[160-260],[1-1],True
6262,6532,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6263,6533,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
6264,4850,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
6265,6534,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6266,6535,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6267,6537,352,HighSeason,[4-7],Nonref,[0-160],[2-2],False
6268,6538,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
6269,6539,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6270,6540,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6271,6541,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6272,6542,48,Easter,[2-3],Nonref,[160-260],[3-4],True
6273,6543,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
6274,6544,56,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
6275,6545,566,Easter,[4-7],Nonref,[160-260],[5-inf],True
6276,6546,96,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
6277,6547,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6278,6548,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6279,6549,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6280,6550,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6281,6551,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6282,6552,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6283,6553,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
6284,6554,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6285,6555,244,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
6286,4351,407,WinterVacation,[4-7],Standard,[260-360],[5-inf],True
6287,6556,107,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
6288,6557,146,OffSeason,[0-1],Nonref,[160-260],[3-4],False
6289,6558,37,OffSeason,[4-7],Standard,[160-260],[1-1],False
6290,6559,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
6291,6560,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6292,6561,126,WinterVacation,[0-1],Standard,[160-260],[2-2],False
6293,6562,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
6294,6563,48,Easter,[2-3],Nonref,[160-260],[3-4],True
6295,6564,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6296,6565,219,MayLongWeekend,[2-3],Nonref,[260-360],[5-inf],False
6297,6566,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6298,6567,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6299,6568,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6300,6569,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6301,6169,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
6302,6571,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6303,6572,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6304,6573,318,HighSeason,[2-3],Nonref,[260-360],[3-4],False
6305,6574,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
6306,6575,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
6307,6576,544,WinterVacation,[0-1],Standard,[160-260],[2-2],True
6308,6577,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6309,6407,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6310,6578,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6311,6579,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6312,6580,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
6313,6581,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
6314,6582,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6315,6583,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
6316,6584,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6317,6585,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6318,6586,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6319,6587,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
6320,96,56,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
6321,50,252,LowSeason,[2-3],Standard,[260-360],[3-4],False
6322,6588,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6323,6589,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6324,6590,96,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
6325,6591,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6326,6592,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
6327,6593,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
6328,6594,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
6329,6167,386,OffSeason,[0-1],Standard,[160-260],[1-1],True
6330,3674,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6331,6595,103,OffSeason,[4-7],Nonref,[260-360],[3-4],True
6332,6596,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6333,6597,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6334,5480,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6335,6598,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6336,6599,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6337,6600,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6338,6602,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6339,6603,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
6340,6604,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6341,6605,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
6342,6606,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
6343,6607,567,MayLongWeekend,[4-7],Standard,[160-260],[5-inf],True
6344,6608,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6345,6609,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6346,6610,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6347,6611,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6348,6612,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6349,6613,34,OffSeason,[2-3],Standard,[260-360],[3-4],False
6350,6614,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
6351,6616,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
6352,6617,568,MayLongWeekend,[4-7],Standard,[160-260],[5-inf],False
6353,6618,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6354,6619,379,OffSeason,[0-1],Nonref,[260-360],[5-inf],False
6355,6620,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6356,6621,120,MayLongWeekend,[4-7],Nonref,[0-160],[2-2],True
6357,6622,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6358,6623,27,Easter,[2-3],Standard,[160-260],[3-4],True
6359,6624,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6360,4513,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6361,6625,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6362,6626,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6363,1774,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
6364,6627,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6365,6628,79,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
6366,6629,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6367,6631,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6368,6632,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6369,6633,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6370,6634,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6371,6635,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6372,6636,170,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],False
6373,6049,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6374,6637,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
6375,6638,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6376,6639,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6377,6640,144,OffSeason,[4-7],Nonref,[160-260],[1-1],True
6378,6641,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
6379,6643,94,HighSeason,[4-7],Standard,[260-360],[5-inf],True
6380,6644,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
6381,6645,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6382,6646,161,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
6383,6647,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6384,6649,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6385,6650,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6386,6651,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6387,6652,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6388,6653,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6389,6654,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6390,6656,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
6391,6657,175,OffSeason,[8-inf],Nonref,[160-260],[1-1],True
6392,6658,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6393,6659,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6394,1608,244,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
6395,6660,80,OffSeason,[4-7],Standard,[0-160],[2-2],True
6396,6661,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
6397,6662,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6398,6663,214,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],False
6399,6664,152,LowSeason,[2-3],Standard,[160-260],[3-4],True
6400,6665,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6401,6666,222,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],False
6402,6667,96,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
6403,6668,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
6404,6669,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
6405,1,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6406,6670,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
6407,6671,183,LowSeason,[4-7],Standard,[160-260],[5-inf],True
6408,3127,13,LowSeason,[8-inf],Standard,[160-260],[3-4],True
6409,6672,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6410,96,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6411,6673,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
6412,6674,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6413,6675,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
6414,6676,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6415,6677,78,HighSeason,[4-7],Nonref,[0-160],[2-2],True
6416,6678,166,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],True
6417,6679,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6418,6680,158,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
6419,6681,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
6420,6682,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
6421,6683,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
6422,6684,514,Easter,[2-3],Standard,[260-360],[5-inf],False
6423,6685,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6424,6686,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6425,6687,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
6426,6688,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
6427,6690,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
6428,6691,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6429,6692,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6430,6693,159,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
6431,5616,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6432,6694,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
6433,6695,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6434,4030,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
6435,6696,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
6436,6697,177,Easter,[2-3],Nonref,[160-260],[2-2],True
6437,6698,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6438,6699,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
6439,6700,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6440,6701,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6441,6702,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
6442,6703,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6443,6704,121,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
6444,5959,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6445,6705,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
6446,6707,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6447,6708,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6448,6709,26,OffSeason,[4-7],Standard,[160-260],[2-2],False
6449,6710,202,MayLongWeekend,[4-7],Nonref,[160-260],[3-4],False
6450,6711,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6451,6713,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
6452,6714,165,Easter,[4-7],Nonref,[160-260],[2-2],True
6453,6715,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6454,6716,96,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
6455,1818,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6456,6718,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
6457,6719,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6458,6720,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6459,6721,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
6460,6722,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6461,6722,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
6462,6723,421,OffSeason,[0-1],Nonref,[260-360],[3-4],True
6463,6724,146,OffSeason,[0-1],Nonref,[160-260],[3-4],False
6464,6725,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
6465,6726,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6466,6727,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6467,6648,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
6468,6728,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
6469,6661,137,OffSeason,[0-1],Standard,[160-260],[1-1],False
6470,6729,111,OffSeason,[4-7],Nonref,[160-260],[3-4],False
6471,6730,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6472,6731,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
6473,6732,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6474,6733,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
6475,5649,314,OffSeason,[0-1],Nonref,[260-360],[3-4],False
6476,6734,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
6477,6735,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6478,6736,419,OffSeason,[2-3],Standard,[260-360],[2-2],False
6479,6737,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6480,6738,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6481,6739,158,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
6482,1241,569,OffSeason,[0-1],Standard,[160-260],[5-inf],False
6483,6740,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
6484,6741,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
6485,6742,35,OffSeason,[4-7],Standard,[160-260],[3-4],False
6486,6743,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
6487,6744,121,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
6488,6745,262,OffSeason,[0-1],Standard,[160-260],[3-4],False
6489,6746,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
6490,6747,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
6491,6749,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6492,6750,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6493,6751,368,LowSeason,[0-1],Standard,[260-360],[5-inf],True
6494,6752,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6495,6753,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6496,6754,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
6497,6755,96,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
6498,6756,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6499,6757,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
6500,6758,418,OffSeason,[4-7],Nonref,[0-160],[2-2],False
6501,6759,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6502,6761,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
6503,6762,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6504,6763,383,OffSeason,[0-1],Nonref,[160-260],[2-2],False
6505,6764,38,OffSeason,[8-inf],Standard,[160-260],[2-2],True
6506,6765,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
6507,6766,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6508,6767,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6509,6768,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6510,6770,409,OffSeason,[0-1],Standard,[260-360],[5-inf],True
6511,6772,48,Easter,[2-3],Nonref,[160-260],[3-4],True
6512,6773,139,LowSeason,[2-3],Standard,[260-360],[5-inf],True
6513,6774,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6514,6775,63,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
6515,6776,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
6516,6777,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6517,6779,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6518,2277,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
6519,6780,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6520,6433,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
6521,6745,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
6522,6781,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
6523,6782,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6524,6783,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6525,6784,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
6526,6785,198,HighSeason,[2-3],Standard,[160-260],[5-inf],True
6527,6787,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
6528,6788,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
6529,6789,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
6530,6790,567,MayLongWeekend,[4-7],Standard,[160-260],[5-inf],True
6531,6791,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6532,6792,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
6533,6793,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6534,6795,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6535,6796,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
6536,6797,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6537,6798,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
6538,6799,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
6539,6800,279,LowSeason,[0-1],Standard,[160-260],[3-4],True
6540,6801,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
6541,6802,65,MayLongWeekend,[4-7],Nonref,[160-260],[2-2],True
6542,6804,89,Easter,[4-7],Standard,[160-260],[3-4],True
6543,6805,148,OffSeason,[2-3],Nonref,[160-260],[1-1],False
